powerInW,timeInMinutes
185.21,538
154.03,539
185.97,540
167.43,541
168.59,542
177.74,543
178.67,544
176.96,545
180.9,546
170.75,547
174.15,548
200.22,549
171.52,550
169.64,551
174.39,552
179.71,553
197.45,554
164.92,555
187.42,556
181.12,557
176.98,558
156.19,559
173.69,560
183.7,561
172.3,562
45.96,563
43.51,564
43.88,565
42.68,566
41.9,567
43.91,568
43.83,569
44.72,570
41.6,571
46.35,572
43.32,573
45.99,574
44.8,575
45.37,576
45.66,577
44.11,578
43.29,579
44.16,580
42.95,581
44.17,582
41.8,583
43.78,584
41.9,585
43.64,586
45.06,587
43.59,588
41.83,589
41.53,590
42.47,591
43.71,592
43.12,593
43.69,594
43.79,595
43.98,596
43.57,597
43.46,598
42.3,599
40.43,600
44.0,601
47.88,602
44.22,603
39.7,604
45.94,605
44.12,606
42.46,607
41.41,608
41.37,609
45.16,610
42.12,611
44.71,612
42.73,613
42.55,614
46.99,615
42.65,616
43.72,617
43.52,618
45.88,619
43.67,620
44.29,621
43.98,622
42.47,623
42.16,624
42.38,625
42.36,626
47.88,627
41.38,628
43.75,629
43.21,630
42.84,631
44.98,632
44.82,633
45.15,634
43.3,635
42.15,636
43.62,637
45.9,638
42.45,639
45.91,640
41.38,641
43.46,642
40.43,643
43.66,644
42.84,645
44.66,646
46.42,647
43.27,648
48.21,649
45.65,650
43.51,651
44.47,652
173.74,653
159.76,654
175.95,655
158.38,656
171.45,657
158.41,658
163.9,659
184.92,660
175.12,661
169.42,662
183.37,663
182.85,664
190.13,665
161.36,666
192.01,667
163.37,668
153.08,669
149.44,670
159.41,671
177.7,672
161.81,673
173.86,674
155.07,675
162.51,676
165.44,677
169.9,678
151.26,679
163.57,680
173.55,681
154.89,682
154.85,683
166.18,684
154.96,685
170.56,686
170.01,687
161.97,688
163.57,689
188.15,690
172.68,691
168.55,692
143.78,693
150.2,694
163.61,695
173.36,696
161.2,697
167.55,698
176.77,699
153.74,700
177.08,701
160.25,702
130.43,703
177.89,704
169.86,705
163.32,706
178.47,707
166.07,708
172.91,709
180.54,710
175.92,711
158.83,712
150.99,713
167.98,714
168.62,715
158.87,716
159.97,717
153.71,718
252.81,719
235.58,720
245.3,721
275.98,722
243.27,723
248.35,724
248.77,725
266.9,726
261.72,727
254.82,728
249.12,729
263.34,730
248.87,731
243.05,732
255.78,733
228.56,734
234.3,735
245.76,736
250.32,737
222.2,738
248.39,739
266.61,740
239.31,741
259.7,742
240.21,743
242.26,744
249.47,745
236.69,746
241.5,747
255.9,748
269.11,749
239.56,750
231.97,751
261.95,752
268.14,753
269.16,754
244.19,755
251.16,756
257.03,757
270.95,758
249.97,759
268.95,760
241.2,761
250.45,762
228.96,763
226.37,764
251.36,765
232.61,766
232.5,767
259.73,768
255.4,769
245.03,770
260.72,771
239.6,772
222.13,773
279.2,774
255.25,775
264.46,776
246.88,777
240.3,778
232.3,779
233.35,780
221.93,781
248.72,782
261.63,783
241.59,784
261.03,785
234.24,786
244.8,787
236.61,788
244.22,789
250.32,790
224.58,791
246.08,792
250.87,793
253.54,794
234.22,795
240.96,796
237.43,797
256.57,798
270.62,799
43.36,800
41.15,801
45.18,802
43.72,803
46.73,804
45.97,805
42.95,806
43.74,807
43.35,808
42.67,809
41.67,810
44.55,811
44.02,812
41.4,813
41.08,814
41.19,815
43.63,816
43.63,817
46.64,818
46.53,819
40.76,820
43.22,821
42.59,822
43.66,823
42.68,824
44.3,825
40.64,826
44.7,827
42.08,828
43.9,829
43.17,830
45.07,831
44.26,832
42.99,833
44.1,834
43.76,835
43.51,836
43.47,837
46.3,838
47.85,839
190.61,840
192.32,841
188.2,842
166.7,843
188.08,844
162.95,845
163.79,846
180.8,847
174.61,848
187.31,849
162.01,850
160.02,851
169.52,852
178.12,853
174.85,854
176.21,855
166.83,856
163.49,857
173.15,858
178.35,859
188.42,860
162.09,861
183.43,862
173.28,863
178.22,864
151.9,865
175.24,866
192.75,867
182.92,868
201.41,869
195.93,870
177.45,871
177.7,872
162.52,873
194.69,874
151.1,875
179.09,876
174.36,877
173.83,878
178.49,879
170.63,880
172.48,881
171.95,882
170.23,883
156.86,884
184.82,885
175.83,886
185.28,887
176.37,888
196.87,889
161.64,890
181.15,891
170.76,892
178.22,893
193.81,894
153.18,895
184.75,896
163.72,897
161.08,898
206.99,899
175.81,900
164.47,901
184.44,902
168.16,903
192.16,904
157.98,905
160.11,906
173.17,907
167.18,908
196.94,909
152.41,910
181.57,911
165.43,912
173.66,913
172.46,914
198.54,915
181.14,916
162.85,917
182.53,918
183.62,919
181.07,920
179.59,921
163.07,922
181.34,923
176.06,924
168.41,925
194.99,926
186.88,927
185.66,928
179.49,929
160.67,930
184.38,931
172.1,932
184.6,933
186.14,934
185.68,935
170.37,936
179.33,937
175.98,938
159.08,939
168.49,940
171.61,941
184.07,942
177.82,943
152.6,944
173.25,945
184.93,946
179.35,947
161.12,948
162.82,949
163.87,950
182.94,951
165.39,952
189.43,953
180.5,954
164.6,955
181.71,956
175.65,957
156.23,958
160.64,959
186.47,960
173.91,961
42.44,962
41.59,963
44.11,964
43.54,965
44.31,966
40.67,967
44.3,968
43.59,969
42.46,970
43.07,971
45.72,972
43.88,973
43.54,974
41.94,975
42.51,976
42.95,977
42.22,978
48.34,979
43.34,980
40.63,981
41.97,982
46.39,983
46.62,984
45.91,985
41.93,986
43.8,987
43.24,988
43.41,989
172.28,990
150.28,991
161.11,992
162.52,993
139.75,994
185.62,995
180.23,996
176.87,997
185.45,998
163.69,999
160.93,1000
156.39,1001
174.83,1002
170.48,1003
171.08,1004
159.87,1005
151.39,1006
168.66,1007
143.04,1008
165.59,1009
181.03,1010
151.96,1011
168.72,1012
177.06,1013
177.47,1014
162.63,1015
167.53,1016
175.36,1017
158.92,1018
180.85,1019
167.58,1020
153.53,1021
169.13,1022
172.07,1023
175.3,1024
146.63,1025
176.4,1026
146.53,1027
161.69,1028
167.72,1029
146.34,1030
177.7,1031
159.63,1032
174.73,1033
161.43,1034
151.03,1035
176.17,1036
164.9,1037
168.18,1038
168.49,1039
164.97,1040
143.06,1041
158.85,1042
141.96,1043
157.87,1044
152.53,1045
163.6,1046
161.03,1047
201.14,1048
177.3,1049
39.94,1050
43.47,1051
42.68,1052
45.4,1053
41.91,1054
44.24,1055
40.64,1056
42.09,1057
40.76,1058
43.91,1059
40.36,1060
41.9,1061
45.21,1062
45.95,1063
42.91,1064
41.74,1065
44.89,1066
41.79,1067
43.12,1068
41.41,1069
42.54,1070
46.35,1071
45.15,1072
41.47,1073
43.63,1074
46.0,1075
43.43,1076
43.54,1077
42.25,1078
43.53,1079
42.94,1080
42.05,1081
44.11,1082
42.35,1083
44.79,1084
45.24,1085
44.94,1086
43.75,1087
46.14,1088
44.04,1089
45.3,1090
44.92,1091
41.38,1092
42.12,1093
44.81,1094
44.17,1095
42.89,1096
39.71,1097
38.63,1098
42.23,1099
42.85,1100
41.49,1101
43.86,1102
43.01,1103
41.66,1104
43.71,1105
46.74,1106
46.73,1107
41.65,1108
45.81,1109
43.94,1110
41.62,1111
43.38,1112
42.57,1113
42.88,1114
41.27,1115
41.64,1116
44.06,1117
42.04,1118
43.95,1119
39.24,1120
46.84,1121
44.3,1122
44.18,1123
42.62,1124
44.78,1125
43.82,1126
39.63,1127
45.48,1128
43.71,1129
44.02,1130
40.95,1131
43.17,1132
39.14,1133
43.35,1134
40.35,1135
44.31,1136
46.1,1137
43.13,1138
42.63,1139
42.1,1140
42.81,1141
42.91,1142
45.72,1143
46.26,1144
43.78,1145
45.22,1146
42.88,1147
43.93,1148
46.3,1149
47.26,1150
43.65,1151
44.46,1152
43.36,1153
44.18,1154
41.58,1155
44.56,1156
40.35,1157
46.26,1158
44.16,1159
41.93,1160
44.16,1161
38.69,1162
43.09,1163
193.37,1164
148.42,1165
156.05,1166
168.65,1167
173.06,1168
162.83,1169
158.15,1170
163.42,1171
156.06,1172
166.58,1173
158.75,1174
162.94,1175
168.19,1176
169.71,1177
170.2,1178
166.43,1179
196.27,1180
163.22,1181
192.3,1182
203.32,1183
187.32,1184
179.94,1185
189.14,1186
173.02,1187
192.3,1188
187.24,1189
182.43,1190
178.7,1191
188.34,1192
172.06,1193
172.57,1194
172.26,1195
171.66,1196
166.19,1197
169.9,1198
192.19,1199
171.28,1200
153.96,1201
178.72,1202
163.35,1203
186.94,1204
176.28,1205
174.46,1206
176.34,1207
172.09,1208
175.2,1209
204.77,1210
178.73,1211
191.46,1212
191.14,1213
183.42,1214
188.67,1215
176.13,1216
191.74,1217
164.56,1218
177.09,1219
173.52,1220
203.32,1221
178.31,1222
190.53,1223
192.36,1224
179.58,1225
184.16,1226
196.55,1227
182.14,1228
175.86,1229
183.35,1230
175.74,1231
191.94,1232
181.52,1233
190.29,1234
183.56,1235
175.45,1236
201.45,1237
187.6,1238
190.55,1239
172.12,1240
166.22,1241
182.03,1242
185.19,1243
188.84,1244
179.59,1245
192.67,1246
176.9,1247
177.33,1248
196.07,1249
177.94,1250
163.88,1251
173.72,1252
192.5,1253
190.73,1254
176.43,1255
183.62,1256
183.64,1257
167.56,1258
199.13,1259
195.18,1260
183.33,1261
197.7,1262
185.46,1263
200.57,1264
182.59,1265
184.02,1266
173.43,1267
193.68,1268
157.75,1269
187.62,1270
173.97,1271
191.78,1272
185.59,1273
197.02,1274
179.43,1275
179.08,1276
195.3,1277
169.64,1278
168.64,1279
59.0,1280
62.39,1281
61.95,1282
61.08,1283
59.96,1284
61.55,1285
61.9,1286
46.18,1287
168.24,1288
153.36,1289
184.61,1290
164.05,1291
152.15,1292
161.7,1293
171.91,1294
145.68,1295
162.96,1296
166.17,1297
174.5,1298
145.15,1299
139.71,1300
168.72,1301
178.11,1302
149.74,1303
147.62,1304
173.47,1305
163.35,1306
179.52,1307
178.06,1308
152.08,1309
151.68,1310
182.38,1311
174.39,1312
156.93,1313
164.5,1314
165.2,1315
159.47,1316
165.85,1317
173.66,1318
164.09,1319
151.32,1320
160.12,1321
169.16,1322
163.06,1323
182.53,1324
169.71,1325
148.66,1326
167.93,1327
158.32,1328
176.3,1329
177.62,1330
173.33,1331
155.0,1332
176.21,1333
168.81,1334
162.16,1335
146.5,1336
176.29,1337
153.38,1338
43.45,1339
43.6,1340
43.15,1341
45.41,1342
44.06,1343
44.69,1344
40.59,1345
42.96,1346
44.43,1347
42.34,1348
41.34,1349
44.54,1350
44.12,1351
43.68,1352
46.29,1353
44.9,1354
41.53,1355
45.23,1356
43.54,1357
44.31,1358
43.0,1359
44.15,1360
43.67,1361
42.15,1362
45.6,1363
45.94,1364
44.18,1365
45.92,1366
44.17,1367
42.39,1368
42.55,1369
44.6,1370
44.11,1371
41.68,1372
42.05,1373
42.41,1374
38.86,1375
43.7,1376
42.57,1377
42.64,1378
45.64,1379
41.9,1380
43.27,1381
44.59,1382
46.89,1383
46.73,1384
46.38,1385
44.3,1386
44.1,1387
43.73,1388
44.01,1389
43.75,1390
45.08,1391
42.54,1392
43.67,1393
39.61,1394
46.1,1395
44.35,1396
43.59,1397
42.65,1398
42.55,1399
42.19,1400
46.25,1401
37.97,1402
44.69,1403
44.4,1404
42.41,1405
41.93,1406
43.64,1407
42.54,1408
43.26,1409
44.52,1410
46.25,1411
44.65,1412
42.0,1413
43.46,1414
43.37,1415
37.55,1416
43.52,1417
48.44,1418
42.45,1419
42.42,1420
43.61,1421
44.86,1422
44.66,1423
41.91,1424
44.39,1425
43.93,1426
39.33,1427
43.35,1428
45.09,1429
44.01,1430
44.77,1431
46.44,1432
42.18,1433
41.53,1434
44.34,1435
43.61,1436
39.08,1437
42.38,1438
43.81,1439
42.15,1440
44.9,1441
43.59,1442
42.64,1443
45.53,1444
45.97,1445
44.06,1446
43.57,1447
45.43,1448
43.1,1449
40.25,1450
42.65,1451
45.43,1452
43.99,1453
43.29,1454
43.04,1455
43.24,1456
43.14,1457
43.51,1458
42.37,1459
46.42,1460
43.82,1461
46.89,1462
43.84,1463
45.72,1464
44.39,1465
46.76,1466
46.92,1467
45.1,1468
42.65,1469
41.62,1470
43.8,1471
44.88,1472
41.93,1473
46.44,1474
42.49,1475
44.54,1476
45.13,1477
41.6,1478
43.75,1479
44.67,1480
42.9,1481
43.6,1482
45.19,1483
41.59,1484
44.41,1485
43.29,1486
45.8,1487
47.01,1488
41.62,1489
45.84,1490
46.86,1491
43.48,1492
44.83,1493
44.67,1494
45.4,1495
43.21,1496
46.73,1497
44.05,1498
43.94,1499
45.54,1500
46.93,1501
42.06,1502
42.75,1503
45.53,1504
43.87,1505
43.7,1506
42.17,1507
44.93,1508
42.48,1509
42.62,1510
45.44,1511
47.61,1512
45.71,1513
44.31,1514
45.04,1515
43.87,1516
45.92,1517
42.84,1518
44.53,1519
45.6,1520
45.39,1521
41.69,1522
42.04,1523
41.38,1524
43.55,1525
44.53,1526
43.96,1527
41.25,1528
40.21,1529
45.21,1530
44.8,1531
42.99,1532
44.55,1533
43.61,1534
44.04,1535
44.23,1536
39.64,1537
43.35,1538
41.79,1539
43.96,1540
44.76,1541
42.33,1542
42.76,1543
44.25,1544
44.84,1545
44.79,1546
43.5,1547
47.01,1548
42.44,1549
43.43,1550
43.76,1551
43.9,1552
44.31,1553
41.67,1554
45.88,1555
43.69,1556
45.12,1557
41.55,1558
42.32,1559
44.15,1560
42.33,1561
40.3,1562
42.93,1563
43.76,1564
41.5,1565
41.5,1566
42.64,1567
43.08,1568
42.5,1569
44.29,1570
41.63,1571
41.69,1572
43.78,1573
42.13,1574
44.09,1575
45.6,1576
45.09,1577
42.81,1578
43.6,1579
43.6,1580
44.08,1581
43.67,1582
43.95,1583
43.83,1584
47.14,1585
42.95,1586
44.94,1587
45.8,1588
44.09,1589
42.3,1590
43.58,1591
43.17,1592
41.65,1593
41.69,1594
45.89,1595
45.32,1596
43.02,1597
46.55,1598
42.91,1599
43.77,1600
46.12,1601
45.52,1602
41.68,1603
42.14,1604
47.68,1605
43.61,1606
43.22,1607
41.13,1608
48.15,1609
43.04,1610
42.59,1611
43.0,1612
44.05,1613
46.03,1614
44.18,1615
42.39,1616
41.68,1617
44.19,1618
42.71,1619
43.43,1620
44.16,1621
40.51,1622
39.75,1623
46.52,1624
42.41,1625
41.6,1626
43.79,1627
42.64,1628
43.95,1629
44.57,1630
41.87,1631
41.21,1632
43.04,1633
43.48,1634
43.94,1635
40.45,1636
42.11,1637
44.54,1638
43.37,1639
44.95,1640
43.73,1641
41.29,1642
43.77,1643
43.18,1644
43.84,1645
41.28,1646
43.51,1647
43.17,1648
43.97,1649
45.22,1650
41.78,1651
41.81,1652
45.4,1653
44.29,1654
46.21,1655
44.0,1656
45.02,1657
45.55,1658
38.77,1659
46.23,1660
40.5,1661
45.63,1662
46.08,1663
42.87,1664
42.25,1665
44.37,1666
41.41,1667
44.07,1668
43.29,1669
39.9,1670
42.17,1671
42.11,1672
44.22,1673
45.97,1674
44.83,1675
43.91,1676
46.23,1677
44.07,1678
45.16,1679
40.72,1680
45.16,1681
43.58,1682
43.0,1683
43.02,1684
43.46,1685
44.53,1686
43.93,1687
44.74,1688
44.48,1689
43.39,1690
43.9,1691
45.24,1692
45.36,1693
42.68,1694
42.95,1695
43.85,1696
42.15,1697
42.28,1698
43.17,1699
42.9,1700
44.12,1701
43.23,1702
44.12,1703
42.84,1704
43.14,1705
40.62,1706
42.31,1707
44.04,1708
43.89,1709
44.34,1710
42.94,1711
43.38,1712
40.97,1713
42.66,1714
42.47,1715
45.45,1716
43.17,1717
44.96,1718
41.78,1719
41.85,1720
43.29,1721
45.35,1722
43.55,1723
42.37,1724
42.34,1725
46.24,1726
41.84,1727
43.24,1728
44.2,1729
43.35,1730
41.75,1731
42.78,1732
42.94,1733
43.6,1734
42.71,1735
44.61,1736
43.77,1737
40.95,1738
46.05,1739
47.43,1740
43.37,1741
43.48,1742
44.45,1743
41.51,1744
41.53,1745
41.78,1746
41.18,1747
44.08,1748
44.1,1749
44.09,1750
40.46,1751
43.5,1752
44.37,1753
41.73,1754
45.46,1755
43.25,1756
43.49,1757
41.98,1758
43.23,1759
43.04,1760
39.96,1761
42.23,1762
41.55,1763
45.17,1764
45.99,1765
43.3,1766
39.36,1767
43.44,1768
43.48,1769
48.03,1770
41.16,1771
43.65,1772
44.98,1773
42.87,1774
44.05,1775
44.65,1776
45.85,1777
43.17,1778
45.42,1779
46.51,1780
42.47,1781
43.31,1782
45.71,1783
41.0,1784
47.22,1785
43.79,1786
43.91,1787
42.06,1788
43.08,1789
42.69,1790
43.75,1791
43.43,1792
44.11,1793
45.32,1794
42.16,1795
43.58,1796
39.59,1797
47.09,1798
43.37,1799
40.98,1800
42.08,1801
44.11,1802
45.87,1803
42.57,1804
41.89,1805
43.14,1806
43.65,1807
41.56,1808
43.29,1809
43.39,1810
46.06,1811
42.96,1812
42.63,1813
38.15,1814
47.28,1815
42.34,1816
44.83,1817
45.48,1818
40.12,1819
43.99,1820
44.1,1821
45.25,1822
46.14,1823
42.77,1824
45.93,1825
45.48,1826
41.26,1827
42.78,1828
43.45,1829
41.53,1830
43.42,1831
48.54,1832
44.46,1833
44.65,1834
46.8,1835
44.24,1836
43.92,1837
43.3,1838
43.51,1839
47.21,1840
42.7,1841
45.59,1842
46.17,1843
42.25,1844
43.54,1845
42.55,1846
43.97,1847
44.57,1848
45.03,1849
42.92,1850
40.14,1851
41.71,1852
51.76,1853
64.9,1854
63.85,1855
59.23,1856
64.71,1857
60.08,1858
61.92,1859
60.59,1860
61.11,1861
60.19,1862
61.96,1863
60.52,1864
59.04,1865
63.25,1866
62.02,1867
59.6,1868
60.29,1869
59.84,1870
62.63,1871
59.94,1872
255.36,1873
256.57,1874
264.96,1875
281.07,1876
291.41,1877
266.25,1878
255.93,1879
257.65,1880
252.79,1881
251.42,1882
299.67,1883
275.37,1884
249.25,1885
268.09,1886
277.46,1887
271.63,1888
280.71,1889
264.75,1890
247.95,1891
275.88,1892
291.77,1893
256.63,1894
265.76,1895
272.45,1896
274.31,1897
266.16,1898
282.43,1899
284.38,1900
244.19,1901
257.32,1902
261.7,1903
254.72,1904
283.74,1905
260.9,1906
269.85,1907
273.76,1908
252.07,1909
260.84,1910
277.61,1911
256.32,1912
239.96,1913
266.77,1914
266.13,1915
257.11,1916
267.84,1917
288.64,1918
308.17,1919
264.31,1920
289.87,1921
259.38,1922
275.34,1923
260.37,1924
283.17,1925
242.87,1926
266.2,1927
253.06,1928
274.17,1929
269.37,1930
285.58,1931
238.68,1932
278.1,1933
268.05,1934
244.95,1935
251.71,1936
290.81,1937
288.35,1938
260.84,1939
288.52,1940
261.59,1941
252.25,1942
272.43,1943
280.94,1944
258.12,1945
257.59,1946
262.35,1947
273.93,1948
268.46,1949
280.25,1950
270.34,1951
267.38,1952
251.67,1953
265.54,1954
275.79,1955
265.81,1956
270.42,1957
258.3,1958
277.16,1959
274.28,1960
256.8,1961
57.52,1962
61.08,1963
63.54,1964
62.98,1965
65.26,1966
59.13,1967
62.74,1968
44.86,1969
45.17,1970
41.54,1971
44.72,1972
41.57,1973
43.16,1974
42.43,1975
41.63,1976
43.62,1977
43.61,1978
40.76,1979
44.74,1980
42.21,1981
41.38,1982
41.52,1983
42.4,1984
44.28,1985
42.42,1986
44.34,1987
45.46,1988
43.76,1989
45.35,1990
45.35,1991
45.05,1992
43.24,1993
47.31,1994
45.29,1995
44.44,1996
41.46,1997
41.71,1998
42.73,1999
43.49,2000
42.04,2001
48.17,2002
44.07,2003
44.63,2004
44.78,2005
42.06,2006
42.76,2007
43.69,2008
44.55,2009
45.71,2010
45.91,2011
45.18,2012
42.3,2013
43.19,2014
41.61,2015
46.19,2016
44.88,2017
46.01,2018
45.14,2019
42.69,2020
42.37,2021
45.59,2022
41.17,2023
42.87,2024
42.47,2025
42.67,2026
42.3,2027
250.47,2028
242.39,2029
243.42,2030
251.12,2031
238.39,2032
270.54,2033
259.91,2034
239.52,2035
228.37,2036
248.77,2037
246.83,2038
231.48,2039
240.62,2040
217.32,2041
263.56,2042
266.11,2043
244.46,2044
242.59,2045
240.08,2046
246.79,2047
252.02,2048
214.57,2049
224.81,2050
211.88,2051
261.62,2052
266.18,2053
249.22,2054
244.22,2055
247.26,2056
225.52,2057
232.85,2058
253.19,2059
260.16,2060
243.43,2061
254.79,2062
253.25,2063
236.96,2064
250.88,2065
249.46,2066
240.42,2067
246.76,2068
230.49,2069
258.51,2070
219.47,2071
250.01,2072
253.87,2073
257.18,2074
246.23,2075
272.07,2076
267.02,2077
245.58,2078
240.34,2079
243.03,2080
269.6,2081
268.8,2082
240.61,2083
248.72,2084
238.46,2085
233.18,2086
237.14,2087
222.36,2088
262.18,2089
262.35,2090
277.02,2091
247.41,2092
273.8,2093
235.58,2094
243.71,2095
247.44,2096
249.09,2097
263.11,2098
234.69,2099
240.65,2100
235.56,2101
266.06,2102
256.0,2103
249.44,2104
250.97,2105
260.31,2106
237.54,2107
237.77,2108
244.62,2109
227.05,2110
268.29,2111
232.67,2112
248.34,2113
238.47,2114
237.87,2115
224.72,2116
245.31,2117
235.04,2118
234.61,2119
256.76,2120
248.8,2121
168.01,2122
186.38,2123
169.08,2124
171.66,2125
156.9,2126
172.51,2127
170.35,2128
163.35,2129
155.3,2130
159.23,2131
155.51,2132
141.53,2133
177.55,2134
172.38,2135
182.18,2136
152.3,2137
158.96,2138
