powerInW,timeInMinutes
10.6,5543
11.74,5544
11.77,5545
10.17,5546
10.67,5547
10.84,5548
11.09,5549
10.46,5550
11.4,5551
10.92,5552
10.67,5553
10.93,5554
10.15,5555
10.7,5556
11.23,5557
10.85,5558
10.37,5559
10.99,5560
10.67,5561
10.78,5562
10.99,5563
11.14,5564
11.39,5565
10.63,5566
10.52,5567
11.23,5568
10.55,5569
11.1,5570
10.89,5571
10.69,5572
10.0,5573
12.11,5574
10.92,5575
10.89,5576
10.42,5577
10.26,5578
10.48,5579
10.97,5580
10.64,5581
10.8,5582
10.75,5583
11.06,5584
10.42,5585
11.02,5586
10.38,5587
10.86,5588
11.12,5589
10.93,5590
10.85,5591
10.69,5592
10.6,5593
10.56,5594
10.7,5595
11.35,5596
7.32,5597
33.07,5598
33.29,5599
34.65,5600
33.97,5601
34.29,5602
34.38,5603
33.39,5604
34.04,5605
38.8,5606
35.2,5607
33.75,5608
33.22,5609
32.73,5610
33.36,5611
33.8,5612
33.54,5613
33.71,5614
33.46,5615
33.55,5616
32.91,5617
33.5,5618
33.82,5619
35.39,5620
35.53,5621
35.03,5622
28.8,5623
28.0,5624
26.96,5625
27.82,5626
27.87,5627
28.54,5628
27.9,5629
42.19,5630
43.07,5631
27.6,5632
31.05,5633
38.97,5634
43.57,5635
33.76,5636
33.38,5637
34.32,5638
34.68,5639
34.13,5640
33.58,5641
33.66,5642
33.99,5643
39.13,5644
34.44,5645
33.48,5646
33.61,5647
33.16,5648
33.9,5649
34.34,5650
33.44,5651
33.15,5652
33.49,5653
32.86,5654
33.37,5655
32.52,5656
33.48,5657
34.13,5658
36.03,5659
35.19,5660
29.32,5661
27.69,5662
27.76,5663
28.43,5664
26.95,5665
27.92,5666
28.01,5667
41.83,5668
43.09,5669
27.64,5670
31.63,5671
38.34,5672
43.15,5673
43.92,5674
32.45,5675
33.67,5676
34.89,5677
33.96,5678
34.2,5679
33.55,5680
34.32,5681
34.36,5682
37.8,5683
35.02,5684
32.93,5685
34.21,5686
33.54,5687
33.75,5688
34.42,5689
32.8,5690
33.49,5691
34.03,5692
32.79,5693
32.69,5694
33.87,5695
33.39,5696
35.47,5697
35.72,5698
29.47,5699
29.55,5700
27.49,5701
26.49,5702
28.01,5703
28.3,5704
27.71,5705
28.45,5706
42.31,5707
42.71,5708
27.84,5709
31.22,5710
39.02,5711
43.03,5712
32.46,5713
32.8,5714
34.07,5715
33.14,5716
33.77,5717
34.07,5718
33.56,5719
33.61,5720
10.74,5721
11.13,5722
10.49,5723
11.36,5724
10.08,5725
10.41,5726
9.97,5727
10.77,5728
10.86,5729
10.77,5730
10.48,5731
10.85,5732
10.75,5733
10.6,5734
11.05,5735
11.16,5736
11.38,5737
10.37,5738
10.42,5739
10.89,5740
10.75,5741
11.04,5742
10.63,5743
10.86,5744
10.24,5745
10.94,5746
10.74,5747
10.66,5748
9.44,5749
10.86,5750
10.66,5751
10.84,5752
10.96,5753
10.95,5754
10.42,5755
11.15,5756
11.68,5757
11.18,5758
10.95,5759
10.69,5760
10.84,5761
10.64,5762
10.75,5763
11.47,5764
10.78,5765
11.37,5766
11.19,5767
10.51,5768
10.38,5769
10.48,5770
10.67,5771
10.95,5772
11.04,5773
10.68,5774
11.63,5775
10.71,5776
9.41,5777
10.39,5778
10.69,5779
11.2,5780
11.12,5781
11.0,5782
10.6,5783
11.09,5784
10.43,5785
10.97,5786
10.68,5787
10.95,5788
11.09,5789
11.19,5790
10.59,5791
10.57,5792
10.02,5793
11.2,5794
11.71,5795
10.47,5796
10.14,5797
10.44,5798
11.03,5799
11.33,5800
11.21,5801
10.3,5802
10.26,5803
10.5,5804
11.08,5805
10.97,5806
11.41,5807
10.96,5808
10.29,5809
11.3,5810
10.89,5811
10.41,5812
11.06,5813
10.46,5814
10.75,5815
10.41,5816
10.69,5817
10.96,5818
10.21,5819
11.06,5820
11.13,5821
10.07,5822
11.44,5823
11.42,5824
10.66,5825
10.67,5826
10.67,5827
10.72,5828
10.6,5829
10.4,5830
11.18,5831
10.49,5832
10.96,5833
11.01,5834
10.33,5835
10.66,5836
10.12,5837
10.67,5838
11.01,5839
10.49,5840
10.92,5841
11.43,5842
10.39,5843
10.74,5844
10.67,5845
11.2,5846
9.87,5847
10.81,5848
10.38,5849
10.93,5850
10.9,5851
11.44,5852
10.7,5853
10.0,5854
10.28,5855
10.75,5856
10.26,5857
9.86,5858
10.83,5859
10.9,5860
10.82,5861
10.36,5862
10.28,5863
11.06,5864
10.62,5865
11.17,5866
11.43,5867
10.45,5868
10.16,5869
10.7,5870
10.6,5871
10.27,5872
10.04,5873
10.35,5874
10.22,5875
10.94,5876
10.72,5877
10.62,5878
10.85,5879
9.36,5880
10.67,5881
10.58,5882
10.62,5883
10.8,5884
10.64,5885
10.57,5886
10.72,5887
10.84,5888
10.99,5889
10.16,5890
10.95,5891
10.79,5892
11.27,5893
11.31,5894
10.69,5895
10.85,5896
10.32,5897
10.61,5898
12.21,5899
10.66,5900
10.9,5901
10.66,5902
10.62,5903
11.02,5904
10.44,5905
11.26,5906
9.67,5907
10.84,5908
11.0,5909
10.75,5910
10.32,5911
10.97,5912
10.19,5913
10.75,5914
10.38,5915
11.27,5916
10.47,5917
10.98,5918
11.08,5919
9.89,5920
10.7,5921
11.2,5922
10.99,5923
10.84,5924
10.1,5925
10.73,5926
10.48,5927
10.32,5928
11.02,5929
10.09,5930
10.72,5931
10.46,5932
10.66,5933
10.81,5934
11.3,5935
10.53,5936
10.02,5937
11.81,5938
10.31,5939
10.55,5940
10.73,5941
10.89,5942
10.48,5943
10.44,5944
10.74,5945
10.97,5946
10.93,5947
10.18,5948
10.5,5949
10.69,5950
10.49,5951
10.77,5952
10.81,5953
10.36,5954
10.93,5955
10.1,5956
10.3,5957
10.22,5958
11.16,5959
10.51,5960
11.15,5961
11.23,5962
10.76,5963
10.88,5964
10.62,5965
10.65,5966
10.1,5967
10.85,5968
11.12,5969
10.34,5970
10.75,5971
10.63,5972
10.5,5973
10.49,5974
10.66,5975
10.7,5976
11.24,5977
11.14,5978
11.4,5979
10.14,5980
10.59,5981
10.69,5982
10.92,5983
11.38,5984
9.36,5985
9.99,5986
10.26,5987
10.95,5988
10.89,5989
10.63,5990
10.22,5991
10.87,5992
11.07,5993
11.26,5994
11.17,5995
11.94,5996
10.75,5997
11.54,5998
10.33,5999
11.02,6000
10.23,6001
10.53,6002
11.17,6003
10.18,6004
7.12,6005
32.78,6006
33.18,6007
33.65,6008
33.83,6009
33.62,6010
34.01,6011
33.79,6012
34.03,6013
38.47,6014
35.48,6015
32.61,6016
33.37,6017
33.54,6018
32.67,6019
33.6,6020
32.93,6021
34.52,6022
33.3,6023
33.2,6024
32.87,6025
34.1,6026
34.36,6027
35.3,6028
34.96,6029
29.08,6030
27.32,6031
27.13,6032
28.18,6033
27.47,6034
28.57,6035
27.81,6036
41.55,6037
43.37,6038
43.09,6039
27.86,6040
31.06,6041
39.2,6042
44.07,6043
32.77,6044
33.47,6045
33.84,6046
33.41,6047
34.19,6048
33.38,6049
34.18,6050
33.81,6051
39.09,6052
35.1,6053
32.82,6054
33.65,6055
33.03,6056
33.47,6057
33.98,6058
32.9,6059
33.31,6060
32.6,6061
33.48,6062
33.21,6063
33.75,6064
33.8,6065
35.55,6066
35.4,6067
29.85,6068
27.23,6069
27.42,6070
27.66,6071
28.68,6072
27.47,6073
28.43,6074
28.35,6075
41.77,6076
43.83,6077
28.12,6078
30.78,6079
39.11,6080
43.31,6081
33.43,6082
34.0,6083
34.59,6084
33.8,6085
34.07,6086
33.84,6087
34.36,6088
34.33,6089
38.58,6090
35.54,6091
33.19,6092
34.1,6093
33.56,6094
33.57,6095
34.49,6096
33.22,6097
33.48,6098
33.47,6099
32.91,6100
33.47,6101
34.0,6102
33.59,6103
35.82,6104
35.38,6105
29.48,6106
29.33,6107
27.61,6108
27.54,6109
27.71,6110
27.19,6111
27.72,6112
27.56,6113
41.74,6114
43.5,6115
27.34,6116
31.12,6117
38.87,6118
43.87,6119
32.72,6120
33.95,6121
34.11,6122
33.75,6123
34.85,6124
33.63,6125
33.11,6126
33.91,6127
10.67,6128
10.61,6129
10.49,6130
10.65,6131
10.95,6132
11.66,6133
11.08,6134
10.31,6135
11.01,6136
11.64,6137
10.39,6138
10.71,6139
10.57,6140
10.28,6141
10.22,6142
10.95,6143
10.57,6144
10.51,6145
10.82,6146
10.85,6147
10.87,6148
10.83,6149
9.55,6150
11.38,6151
10.55,6152
11.12,6153
10.94,6154
10.56,6155
10.69,6156
10.7,6157
10.63,6158
10.12,6159
7.7,6160
33.57,6161
33.57,6162
33.67,6163
33.67,6164
33.78,6165
34.32,6166
33.76,6167
34.56,6168
38.2,6169
35.32,6170
33.48,6171
33.85,6172
33.24,6173
33.87,6174
33.3,6175
33.5,6176
33.48,6177
33.71,6178
34.04,6179
32.8,6180
32.73,6181
34.35,6182
35.81,6183
35.97,6184
29.49,6185
28.16,6186
27.97,6187
27.59,6188
27.57,6189
28.17,6190
27.43,6191
42.39,6192
43.69,6193
27.87,6194
31.64,6195
38.36,6196
43.73,6197
32.59,6198
33.69,6199
34.59,6200
34.32,6201
33.99,6202
33.05,6203
34.38,6204
34.66,6205
38.74,6206
34.12,6207
32.9,6208
33.67,6209
33.89,6210
33.47,6211
33.7,6212
33.35,6213
33.31,6214
34.17,6215
33.06,6216
32.44,6217
33.67,6218
33.79,6219
35.27,6220
35.93,6221
29.33,6222
27.38,6223
26.75,6224
27.17,6225
27.86,6226
27.83,6227
28.26,6228
41.69,6229
43.51,6230
27.79,6231
32.34,6232
39.24,6233
43.22,6234
32.83,6235
33.53,6236
33.62,6237
33.72,6238
34.83,6239
32.2,6240
34.09,6241
34.55,6242
38.5,6243
35.06,6244
32.57,6245
33.75,6246
33.52,6247
34.02,6248
33.53,6249
33.37,6250
33.86,6251
33.98,6252
33.03,6253
33.64,6254
34.1,6255
34.81,6256
35.46,6257
35.0,6258
29.76,6259
29.71,6260
28.2,6261
26.86,6262
27.91,6263
27.94,6264
27.71,6265
27.53,6266
41.47,6267
43.78,6268
27.35,6269
31.6,6270
38.18,6271
43.36,6272
33.18,6273
34.02,6274
34.37,6275
33.25,6276
34.86,6277
33.26,6278
33.98,6279
34.22,6280
10.56,6281
11.32,6282
10.63,6283
10.68,6284
10.93,6285
10.53,6286
10.29,6287
11.59,6288
10.54,6289
10.85,6290
10.72,6291
9.97,6292
10.31,6293
11.21,6294
10.58,6295
9.96,6296
11.11,6297
10.73,6298
11.43,6299
10.39,6300
11.22,6301
10.39,6302
10.72,6303
10.96,6304
10.69,6305
11.65,6306
10.94,6307
10.07,6308
10.51,6309
11.74,6310
11.5,6311
11.24,6312
10.49,6313
10.59,6314
10.9,6315
10.63,6316
10.45,6317
11.41,6318
11.18,6319
10.48,6320
11.62,6321
11.41,6322
10.47,6323
10.74,6324
10.45,6325
10.2,6326
10.91,6327
10.81,6328
10.66,6329
10.62,6330
9.96,6331
10.41,6332
11.05,6333
10.88,6334
10.18,6335
10.43,6336
10.44,6337
11.17,6338
10.78,6339
10.63,6340
10.98,6341
10.69,6342
10.2,6343
10.36,6344
10.67,6345
10.07,6346
10.76,6347
10.18,6348
10.02,6349
10.69,6350
10.86,6351
10.8,6352
9.94,6353
10.96,6354
10.88,6355
10.95,6356
10.94,6357
10.14,6358
10.88,6359
10.3,6360
10.37,6361
10.43,6362
11.11,6363
10.79,6364
11.18,6365
11.62,6366
11.18,6367
10.74,6368
9.96,6369
11.96,6370
10.84,6371
10.87,6372
10.65,6373
10.34,6374
10.56,6375
10.53,6376
11.1,6377
10.63,6378
10.96,6379
11.11,6380
10.17,6381
10.5,6382
10.82,6383
10.53,6384
9.94,6385
10.48,6386
10.78,6387
11.0,6388
11.3,6389
10.46,6390
10.86,6391
10.56,6392
10.6,6393
11.43,6394
10.54,6395
32.73,6396
33.27,6397
33.68,6398
34.0,6399
34.31,6400
33.63,6401
33.61,6402
33.5,6403
38.46,6404
35.15,6405
33.32,6406
34.45,6407
34.09,6408
33.39,6409
32.74,6410
33.4,6411
33.56,6412
34.09,6413
32.69,6414
33.1,6415
34.52,6416
36.06,6417
34.9,6418
29.53,6419
27.34,6420
27.35,6421
28.06,6422
28.06,6423
27.91,6424
42.0,6425
42.93,6426
28.15,6427
31.23,6428
38.69,6429
43.4,6430
32.71,6431
34.29,6432
34.32,6433
33.27,6434
33.94,6435
34.29,6436
34.54,6437
39.17,6438
34.67,6439
32.9,6440
33.59,6441
33.46,6442
34.68,6443
33.24,6444
33.78,6445
33.89,6446
33.47,6447
33.82,6448
33.19,6449
33.38,6450
35.86,6451
35.55,6452
29.52,6453
28.67,6454
27.05,6455
27.48,6456
27.96,6457
27.83,6458
27.35,6459
41.13,6460
44.01,6461
31.67,6462
38.82,6463
43.77,6464
32.51,6465
34.02,6466
33.97,6467
33.93,6468
35.21,6469
34.04,6470
34.16,6471
34.45,6472
37.79,6473
35.27,6474
33.89,6475
33.73,6476
33.04,6477
33.89,6478
33.2,6479
33.05,6480
33.56,6481
33.35,6482
33.37,6483
33.06,6484
33.9,6485
35.07,6486
34.97,6487
29.44,6488
27.8,6489
28.33,6490
28.08,6491
27.58,6492
27.4,6493
42.06,6494
42.79,6495
27.55,6496
31.25,6497
39.15,6498
43.81,6499
32.58,6500
33.23,6501
34.06,6502
34.01,6503
33.97,6504
34.6,6505
33.37,6506
10.64,6507
11.29,6508
10.47,6509
11.22,6510
10.62,6511
10.96,6512
9.84,6513
11.2,6514
10.44,6515
10.78,6516
10.63,6517
10.45,6518
10.15,6519
10.35,6520
10.64,6521
10.27,6522
10.63,6523
11.0,6524
10.93,6525
10.71,6526
10.95,6527
11.1,6528
10.51,6529
10.38,6530
10.87,6531
10.48,6532
11.08,6533
10.25,6534
10.82,6535
11.06,6536
11.01,6537
11.16,6538
10.57,6539
10.38,6540
11.37,6541
10.24,6542
9.71,6543
10.69,6544
10.82,6545
10.28,6546
10.93,6547
11.33,6548
11.39,6549
11.15,6550
10.53,6551
10.75,6552
11.14,6553
10.74,6554
10.39,6555
11.02,6556
11.28,6557
10.28,6558
10.55,6559
10.79,6560
10.62,6561
10.73,6562
9.85,6563
10.42,6564
10.31,6565
10.92,6566
9.96,6567
10.63,6568
10.77,6569
10.21,6570
10.62,6571
10.49,6572
10.96,6573
9.9,6574
11.09,6575
10.49,6576
10.85,6577
10.27,6578
11.27,6579
10.43,6580
9.28,6581
10.54,6582
10.2,6583
10.55,6584
10.9,6585
10.99,6586
10.11,6587
10.23,6588
10.45,6589
10.41,6590
10.21,6591
10.73,6592
9.93,6593
11.15,6594
11.12,6595
10.18,6596
10.5,6597
10.86,6598
10.38,6599
10.8,6600
10.4,6601
10.49,6602
10.94,6603
10.31,6604
10.63,6605
10.66,6606
10.42,6607
9.68,6608
11.05,6609
10.83,6610
11.52,6611
10.22,6612
11.18,6613
11.27,6614
11.16,6615
11.29,6616
11.13,6617
10.8,6618
10.47,6619
10.78,6620
11.34,6621
10.46,6622
11.63,6623
10.43,6624
11.16,6625
11.11,6626
10.49,6627
10.88,6628
11.15,6629
10.03,6630
10.86,6631
10.62,6632
10.64,6633
9.98,6634
10.55,6635
10.81,6636
10.54,6637
10.81,6638
10.03,6639
10.87,6640
10.34,6641
11.35,6642
11.1,6643
10.33,6644
10.64,6645
10.77,6646
9.57,6647
10.76,6648
10.8,6649
10.95,6650
10.66,6651
10.72,6652
10.58,6653
10.25,6654
11.71,6655
11.32,6656
10.32,6657
10.44,6658
10.94,6659
11.04,6660
10.6,6661
11.27,6662
11.04,6663
10.51,6664
10.77,6665
10.38,6666
10.57,6667
10.32,6668
10.43,6669
10.82,6670
10.41,6671
10.93,6672
10.68,6673
10.85,6674
10.99,6675
10.55,6676
10.57,6677
10.32,6678
10.63,6679
11.22,6680
11.07,6681
10.89,6682
10.48,6683
10.61,6684
11.19,6685
10.02,6686
10.52,6687
10.11,6688
11.26,6689
10.4,6690
10.62,6691
10.93,6692
11.04,6693
10.33,6694
10.74,6695
11.08,6696
9.93,6697
31.6,6698
33.61,6699
34.34,6700
33.86,6701
34.45,6702
33.89,6703
34.57,6704
33.58,6705
37.96,6706
35.19,6707
33.41,6708
33.52,6709
33.56,6710
33.94,6711
33.92,6712
33.26,6713
33.6,6714
33.78,6715
32.56,6716
33.39,6717
32.96,6718
33.49,6719
35.1,6720
35.24,6721
28.58,6722
28.0,6723
27.84,6724
27.8,6725
27.33,6726
27.85,6727
27.43,6728
41.12,6729
28.19,6730
31.14,6731
37.98,6732
44.32,6733
33.46,6734
33.9,6735
33.7,6736
33.47,6737
34.09,6738
34.1,6739
33.6,6740
33.6,6741
38.15,6742
34.9,6743
33.7,6744
33.68,6745
33.68,6746
34.17,6747
34.12,6748
32.8,6749
33.92,6750
33.7,6751
33.18,6752
32.72,6753
33.22,6754
33.95,6755
34.93,6756
35.59,6757
28.99,6758
28.59,6759
28.01,6760
27.45,6761
28.05,6762
26.76,6763
42.37,6764
43.8,6765
28.12,6766
30.81,6767
38.43,6768
43.39,6769
33.83,6770
33.87,6771
34.31,6772
33.47,6773
34.17,6774
34.06,6775
33.5,6776
33.84,6777
39.1,6778
34.87,6779
32.58,6780
34.62,6781
33.5,6782
33.92,6783
33.99,6784
33.06,6785
33.91,6786
33.04,6787
33.48,6788
33.16,6789
33.16,6790
33.4,6791
35.47,6792
34.97,6793
29.5,6794
27.52,6795
27.39,6796
27.24,6797
27.85,6798
27.62,6799
41.51,6800
43.43,6801
28.08,6802
30.9,6803
38.83,6804
43.42,6805
32.92,6806
32.84,6807
34.53,6808
33.92,6809
34.7,6810
32.79,6811
33.76,6812
33.54,6813
10.64,6814
7.74,6815
32.95,6816
33.73,6817
33.89,6818
33.63,6819
35.33,6820
34.17,6821
32.75,6822
33.32,6823
34.35,6824
38.97,6825
34.97,6826
35.59,6827
33.37,6828
34.37,6829
34.78,6830
33.85,6831
34.16,6832
33.38,6833
33.42,6834
33.76,6835
33.52,6836
34.06,6837
33.2,6838
33.94,6839
32.71,6840
33.72,6841
35.31,6842
35.59,6843
29.12,6844
27.64,6845
28.2,6846
27.34,6847
27.7,6848
27.61,6849
27.44,6850
27.67,6851
27.55,6852
42.51,6853
42.45,6854
28.08,6855
31.54,6856
38.59,6857
38.81,6858
43.32,6859
32.75,6860
34.13,6861
33.79,6862
32.79,6863
34.31,6864
34.13,6865
33.05,6866
34.52,6867
34.99,6868
38.84,6869
34.35,6870
35.02,6871
33.88,6872
32.99,6873
33.46,6874
33.78,6875
34.62,6876
34.3,6877
33.4,6878
33.76,6879
33.01,6880
33.46,6881
33.08,6882
33.42,6883
33.59,6884
33.38,6885
34.99,6886
35.25,6887
29.76,6888
27.83,6889
27.78,6890
27.32,6891
27.68,6892
27.93,6893
28.51,6894
27.34,6895
27.38,6896
41.43,6897
43.1,6898
27.9,6899
31.96,6900
38.81,6901
38.53,6902
44.18,6903
32.78,6904
33.38,6905
34.32,6906
34.47,6907
33.16,6908
34.17,6909
34.01,6910
34.23,6911
34.87,6912
38.99,6913
35.0,6914
35.57,6915
33.47,6916
33.51,6917
32.8,6918
33.94,6919
34.21,6920
32.86,6921
33.37,6922
33.62,6923
33.39,6924
33.41,6925
33.28,6926
33.81,6927
33.19,6928
34.48,6929
35.57,6930
35.46,6931
29.49,6932
29.36,6933
27.49,6934
27.82,6935
27.87,6936
27.91,6937
28.41,6938
27.6,6939
27.74,6940
41.75,6941
43.87,6942
27.57,6943
31.58,6944
38.49,6945
38.59,6946
43.63,6947
32.36,6948
33.28,6949
34.33,6950
33.31,6951
34.18,6952
33.66,6953
33.7,6954
33.96,6955
33.7,6956
10.88,6957
11.09,6958
10.4,6959
10.59,6960
10.54,6961
10.59,6962
10.5,6963
11.44,6964
10.54,6965
10.62,6966
11.16,6967
10.33,6968
11.02,6969
10.49,6970
10.49,6971
11.25,6972
10.42,6973
10.04,6974
11.17,6975
10.74,6976
10.21,6977
10.92,6978
10.08,6979
10.81,6980
10.68,6981
11.35,6982
10.92,6983
11.03,6984
11.44,6985
10.45,6986
10.56,6987
10.76,6988
10.78,6989
10.93,6990
10.99,6991
10.28,6992
10.62,6993
12.1,6994
9.97,6995
11.36,6996
10.75,6997
10.81,6998
10.58,6999
11.14,7000
11.09,7001
10.65,7002
10.52,7003
11.25,7004
10.41,7005
10.9,7006
9.84,7007
10.85,7008
11.02,7009
10.86,7010
10.98,7011
11.7,7012
10.72,7013
10.88,7014
10.87,7015
10.9,7016
10.7,7017
10.66,7018
10.43,7019
10.99,7020
9.93,7021
10.7,7022
11.88,7023
10.93,7024
10.16,7025
10.45,7026
10.12,7027
10.06,7028
10.62,7029
10.95,7030
10.91,7031
10.59,7032
10.61,7033
11.38,7034
11.37,7035
11.25,7036
11.31,7037
9.98,7038
11.02,7039
10.67,7040
10.52,7041
9.92,7042
10.66,7043
10.45,7044
10.74,7045
7.3,7046
33.26,7047
34.16,7048
33.35,7049
33.81,7050
33.75,7051
34.44,7052
33.53,7053
33.65,7054
34.14,7055
38.7,7056
34.64,7057
33.45,7058
33.38,7059
34.59,7060
34.23,7061
33.48,7062
33.85,7063
33.8,7064
34.35,7065
33.31,7066
33.76,7067
33.58,7068
33.1,7069
33.26,7070
34.01,7071
35.52,7072
35.13,7073
35.84,7074
29.74,7075
28.22,7076
27.39,7077
27.7,7078
27.81,7079
27.51,7080
27.27,7081
27.36,7082
42.6,7083
43.9,7084
27.36,7085
30.37,7086
31.49,7087
38.81,7088
43.29,7089
33.4,7090
33.25,7091
33.73,7092
33.26,7093
33.44,7094
34.03,7095
33.1,7096
33.54,7097
34.46,7098
38.44,7099
34.73,7100
35.15,7101
32.73,7102
33.93,7103
34.06,7104
32.84,7105
33.5,7106
34.02,7107
33.53,7108
33.97,7109
33.27,7110
32.49,7111
33.46,7112
33.3,7113
33.12,7114
33.16,7115
35.61,7116
35.85,7117
29.95,7118
28.04,7119
27.77,7120
27.83,7121
28.04,7122
27.63,7123
28.14,7124
27.58,7125
41.76,7126
43.38,7127
43.85,7128
27.56,7129
31.01,7130
38.43,7131
43.48,7132
33.06,7133
34.0,7134
33.65,7135
33.76,7136
34.24,7137
34.62,7138
34.1,7139
34.07,7140
35.27,7141
33.72,7142
38.44,7143
34.82,7144
32.89,7145
33.71,7146
33.5,7147
33.72,7148
33.75,7149
33.24,7150
33.72,7151
33.38,7152
33.14,7153
33.5,7154
33.26,7155
33.14,7156
33.09,7157
33.52,7158
35.69,7159
35.85,7160
29.65,7161
29.78,7162
28.31,7163
27.19,7164
28.89,7165
27.49,7166
27.9,7167
27.69,7168
27.02,7169
42.36,7170
43.54,7171
28.36,7172
31.81,7173
39.5,7174
43.35,7175
43.49,7176
32.69,7177
33.24,7178
33.19,7179
33.73,7180
33.76,7181
33.22,7182
33.38,7183
33.49,7184
34.37,7185
10.16,7186
10.43,7187
10.22,7188
10.52,7189
10.49,7190
10.19,7191
10.31,7192
10.8,7193
9.99,7194
11.07,7195
10.75,7196
11.01,7197
10.85,7198
11.3,7199
10.45,7200
11.22,7201
10.82,7202
10.98,7203
10.94,7204
9.99,7205
10.82,7206
11.4,7207
10.98,7208
10.73,7209
10.84,7210
10.8,7211
10.26,7212
10.76,7213
11.23,7214
10.65,7215
10.46,7216
10.85,7217
10.93,7218
11.15,7219
10.85,7220
11.03,7221
10.57,7222
10.21,7223
10.41,7224
11.12,7225
10.74,7226
10.99,7227
9.72,7228
11.35,7229
10.34,7230
11.62,7231
10.33,7232
11.09,7233
10.56,7234
10.79,7235
10.75,7236
10.9,7237
10.85,7238
10.79,7239
10.85,7240
10.58,7241
10.72,7242
11.02,7243
10.74,7244
10.79,7245
10.79,7246
10.68,7247
10.65,7248
10.65,7249
10.56,7250
10.94,7251
9.95,7252
11.38,7253
10.18,7254
10.2,7255
10.51,7256
10.77,7257
10.73,7258
10.81,7259
11.12,7260
11.38,7261
11.0,7262
10.8,7263
10.4,7264
10.36,7265
11.18,7266
11.5,7267
10.31,7268
10.58,7269
10.78,7270
11.31,7271
10.54,7272
10.48,7273
10.14,7274
10.91,7275
10.56,7276
11.09,7277
10.89,7278
10.35,7279
11.41,7280
9.97,7281
10.76,7282
10.55,7283
10.55,7284
10.76,7285
10.9,7286
10.97,7287
11.05,7288
9.97,7289
10.65,7290
10.86,7291
10.73,7292
11.11,7293
11.51,7294
10.85,7295
11.56,7296
11.45,7297
10.61,7298
10.97,7299
10.49,7300
10.49,7301
10.78,7302
11.38,7303
10.83,7304
10.6,7305
10.34,7306
11.27,7307
11.24,7308
9.59,7309
10.72,7310
11.06,7311
9.96,7312
11.01,7313
11.11,7314
10.53,7315
11.57,7316
11.24,7317
10.96,7318
10.65,7319
10.75,7320
12.37,7321
11.36,7322
10.24,7323
10.97,7324
11.51,7325
10.4,7326
10.63,7327
11.27,7328
10.87,7329
10.71,7330
10.6,7331
10.77,7332
11.01,7333
10.32,7334
10.54,7335
11.17,7336
10.66,7337
10.56,7338
9.67,7339
10.61,7340
10.53,7341
10.3,7342
10.95,7343
10.19,7344
10.87,7345
10.93,7346
10.79,7347
9.86,7348
10.07,7349
11.39,7350
11.42,7351
10.48,7352
11.11,7353
10.38,7354
10.91,7355
10.43,7356
10.79,7357
10.51,7358
10.56,7359
10.58,7360
10.75,7361
11.52,7362
10.55,7363
10.8,7364
9.92,7365
10.76,7366
10.26,7367
10.43,7368
11.41,7369
9.74,7370
10.63,7371
10.95,7372
11.19,7373
10.73,7374
10.31,7375
10.78,7376
10.85,7377
10.8,7378
11.45,7379
11.13,7380
10.74,7381
10.29,7382
10.33,7383
10.15,7384
10.26,7385
10.94,7386
10.89,7387
10.7,7388
10.2,7389
10.63,7390
11.08,7391
10.08,7392
10.66,7393
11.09,7394
10.72,7395
10.35,7396
10.26,7397
11.4,7398
11.32,7399
10.75,7400
10.81,7401
10.57,7402
10.55,7403
10.61,7404
10.79,7405
11.05,7406
11.21,7407
9.6,7408
11.88,7409
10.86,7410
11.68,7411
10.32,7412
10.78,7413
10.91,7414
10.94,7415
10.72,7416
11.25,7417
10.12,7418
11.06,7419
11.18,7420
10.27,7421
11.27,7422
10.37,7423
10.39,7424
10.7,7425
11.06,7426
10.41,7427
10.44,7428
10.78,7429
11.16,7430
10.5,7431
10.89,7432
10.2,7433
10.86,7434
10.97,7435
11.02,7436
10.31,7437
10.56,7438
11.22,7439
10.83,7440
10.52,7441
11.13,7442
10.08,7443
10.11,7444
10.17,7445
10.69,7446
11.15,7447
11.49,7448
10.55,7449
11.27,7450
9.91,7451
11.39,7452
11.05,7453
10.6,7454
11.0,7455
11.13,7456
10.29,7457
11.31,7458
10.67,7459
11.19,7460
11.3,7461
10.57,7462
10.8,7463
10.23,7464
10.87,7465
10.79,7466
10.89,7467
10.88,7468
10.34,7469
10.49,7470
11.32,7471
10.56,7472
11.32,7473
10.29,7474
11.05,7475
11.42,7476
10.08,7477
10.53,7478
11.51,7479
10.01,7480
11.02,7481
32.04,7482
32.87,7483
34.36,7484
34.57,7485
34.49,7486
34.06,7487
33.09,7488
33.28,7489
38.51,7490
34.51,7491
33.88,7492
33.72,7493
33.36,7494
33.83,7495
32.43,7496
32.93,7497
32.72,7498
34.18,7499
33.13,7500
33.67,7501
33.86,7502
34.69,7503
35.97,7504
30.1,7505
28.16,7506
27.62,7507
27.99,7508
26.98,7509
27.62,7510
42.3,7511
43.62,7512
28.41,7513
30.75,7514
38.74,7515
44.29,7516
32.46,7517
34.42,7518
34.19,7519
34.01,7520
33.41,7521
34.4,7522
34.22,7523
38.62,7524
35.7,7525
33.13,7526
33.25,7527
33.46,7528
33.47,7529
34.05,7530
32.76,7531
32.87,7532
33.14,7533
33.21,7534
33.25,7535
33.48,7536
34.9,7537
35.52,7538
29.45,7539
27.83,7540
